channel_id,sequence,send_height,send_time,ack_height,ack_time,block_delay,time_delay_sec,fee_amount,fee_denom,send_tx_hash,ack_tx_hash
channel-38946,124029,30231358,2025-02-24T02:01:34.971454,30231370.0,2025-02-24T02:01:49.879214,12.0,14.90776,,,,
channel-874,292463,30231385,2025-02-24T02:02:09.034240,30231390.0,2025-02-24T02:02:15.970534,5.0,6.936294,,,,
channel-6994,1322821,30231387,2025-02-24T02:02:12.327412,30231399.0,2025-02-24T02:02:28.306913,12.0,15.979501,,,,
channel-6994,1322822,30231394,2025-02-24T02:02:21.951805,30231412.0,2025-02-24T02:02:46.573747,18.0,24.621942,,,,
channel-874,292464,30231395,2025-02-24T02:02:23.146514,30231401.0,2025-02-24T02:02:30.720433,6.0,7.573919,,,,
channel-75016,4560,30231411,2025-02-24T02:02:42.228169,30231433.0,2025-02-24T02:03:12.160289,22.0,29.93212,,,,
channel-874,292465,30231423,2025-02-24T02:02:59.428609,30231433.0,2025-02-24T02:03:12.160289,10.0,12.73168,,,,
channel-38946,124030,30231424,2025-02-24T02:03:01.651998,30231439.0,2025-02-24T02:03:25.178628,15.0,23.52663,,,,
channel-750,681329,30231435,2025-02-24T02:03:14.407004,30231442.0,2025-02-24T02:03:28.675158,7.0,14.268154,,,,
channel-115,20343,30231442,2025-02-24T02:03:28.675158,30231453.0,2025-02-24T02:03:42.569128,11.0,13.89397,,,,
channel-0,4036604,30231449,2025-02-24T02:03:37.793769,30231461.0,2025-02-24T02:03:52.056730,12.0,14.262961,,,,
channel-75016,4561,30231451,2025-02-24T02:03:40.275666,30231476.0,2025-02-24T02:04:10.429722,25.0,30.154056,,,,
channel-750,681330,30231451,2025-02-24T02:03:40.275666,30231462.0,2025-02-24T02:03:53.249756,11.0,12.97409,,,,
channel-874,292466,30231452,2025-02-24T02:03:41.406928,30231459.0,2025-02-24T02:03:49.587230,7.0,8.180302,,,,
channel-0,4036605,30231454,2025-02-24T02:03:43.668776,30231485.0,2025-02-24T02:04:22.623175,31.0,38.954399,,,,
channel-0,4036606,30231455,2025-02-24T02:03:44.754659,30231481.0,2025-02-24T02:04:16.888499,26.0,32.13384,,,,
channel-2188,43485,30231455,2025-02-24T02:03:44.754659,,,,,,,,
channel-0,4036607,30231458,2025-02-24T02:03:48.189962,30231485.0,2025-02-24T02:04:22.623175,27.0,34.433213,,,,
channel-75016,4562,30231461,2025-02-24T02:03:52.056730,30231486.0,2025-02-24T02:04:25.116795,25.0,33.060065,,,,
channel-0,4036608,30231468,2025-02-24T02:04:00.838241,30231481.0,2025-02-24T02:04:16.888499,13.0,16.050258,,,,
channel-688,33502,30231471,2025-02-24T02:04:04.670385,30231480.0,2025-02-24T02:04:15.607838,9.0,10.937453,,,,
channel-75016,4563,30231475,2025-02-24T02:04:09.268752,30231501.0,2025-02-24T02:04:44.755781,26.0,35.487029,,,,
channel-85077,59216,30231479,2025-02-24T02:04:14.405786,30231486.0,2025-02-24T02:04:25.116795,7.0,10.711009,,,,
channel-0,4036609,30231486,2025-02-24T02:04:25.116795,30231512.0,2025-02-24T02:04:59.583492,26.0,34.466697,,,,
channel-0,4036610,30231488,2025-02-24T02:04:28.491540,30231498.0,2025-02-24T02:04:41.210703,10.0,12.719163,,,,
channel-874,292467,30231493,2025-02-24T02:04:34.099022,30231500.0,2025-02-24T02:04:43.595538,7.0,9.496516,,,,
channel-874,292468,30231506,2025-02-24T02:04:50.672410,30231513.0,2025-02-24T02:05:00.816035,7.0,10.143625,,,,
channel-75016,4564,30231517,2025-02-24T02:05:06.597148,30231531.0,2025-02-24T02:05:29.635586,14.0,23.038438,,,,
channel-0,4036611,30231525,2025-02-24T02:05:17.184206,30231532.0,2025-02-24T02:05:34.465662,7.0,17.281456,,,,
channel-874,292469,30231530,2025-02-24T02:05:28.536286,30231536.0,2025-02-24T02:05:43.812025,6.0,15.275739,,,,
channel-75016,4565,30231533,2025-02-24T02:05:35.916818,30231553.0,2025-02-24T02:06:03.851399,20.0,27.934581,,,,
channel-143,128259,30231537,2025-02-24T02:05:45.080893,30231569.0,2025-02-24T02:06:24.835908,32.0,39.755015,,,,
channel-0,4036612,30231543,2025-02-24T02:05:52.051805,30231555.0,2025-02-24T02:06:06.353843,12.0,14.302038,,,,
channel-19774,345732,30231553,2025-02-24T02:06:03.851399,30231563.0,2025-02-24T02:06:16.231397,10.0,12.379998,,,,
channel-874,292470,30231567,2025-02-24T02:06:22.333744,30231572.0,2025-02-24T02:06:29.270881,5.0,6.937137,,,,
channel-874,292471,30231568,2025-02-24T02:06:23.576651,30231573.0,2025-02-24T02:06:30.626701,5.0,7.05005,,,,
channel-6994,1322823,30231572,2025-02-24T02:06:29.270881,30231582.0,2025-02-24T02:06:42.304331,10.0,13.03345,,,,
channel-688,33503,30231573,2025-02-24T02:06:30.626701,30231581.0,2025-02-24T02:06:39.849361,8.0,9.22266,,,,
channel-208,1489454,30231575,2025-02-24T02:06:32.883997,30231586.0,2025-02-24T02:06:48.183074,11.0,15.299077,,,,
channel-199,132542,30231581,2025-02-24T02:06:39.849361,30231591.0,2025-02-24T02:06:54.770989,10.0,14.921628,,,,
channel-75016,4566,30231581,2025-02-24T02:06:39.849361,30231598.0,2025-02-24T02:07:04.702329,17.0,24.852968,,,,
channel-75016,4567,30231582,2025-02-24T02:06:42.304331,30231608.0,2025-02-24T02:07:17.745620,26.0,35.441289,,,,
channel-326,537435,30231600,2025-02-24T02:07:07.237639,30231608.0,2025-02-24T02:07:17.745620,8.0,10.507981,,,,
channel-326,537436,30231600,2025-02-24T02:07:07.237639,30231608.0,2025-02-24T02:07:17.745620,8.0,10.507981,,,,
channel-326,537437,30231600,2025-02-24T02:07:07.237639,30231608.0,2025-02-24T02:07:17.745620,8.0,10.507981,,,,
channel-326,537438,30231600,2025-02-24T02:07:07.237639,30231608.0,2025-02-24T02:07:17.745620,8.0,10.507981,,,,
channel-326,537439,30231600,2025-02-24T02:07:07.237639,30231608.0,2025-02-24T02:07:17.745620,8.0,10.507981,,,,
channel-326,537440,30231600,2025-02-24T02:07:07.237639,30231608.0,2025-02-24T02:07:17.745620,8.0,10.507981,,,,
channel-326,537441,30231600,2025-02-24T02:07:07.237639,30231608.0,2025-02-24T02:07:17.745620,8.0,10.507981,,,,
channel-0,4036613,30231603,2025-02-24T02:07:11.838713,30231614.0,2025-02-24T02:07:24.728466,11.0,12.889753,,,,
channel-75016,4568,30231605,2025-02-24T02:07:14.116467,30231626.0,2025-02-24T02:07:42.205696,21.0,28.089229,,,,
channel-6994,1322824,30231610,2025-02-24T02:07:20.147492,30231618.0,2025-02-24T02:07:32.564542,8.0,12.41705,,,,
channel-75016,4569,30231626,2025-02-24T02:07:42.205696,30231644.0,2025-02-24T02:08:06.912776,18.0,24.70708,,,,
channel-75016,4570,30231627,2025-02-24T02:07:43.397173,30231644.0,2025-02-24T02:08:06.912776,17.0,23.515603,,,,
channel-874,292472,30231638,2025-02-24T02:07:58.568746,30231645.0,2025-02-24T02:08:07.997055,7.0,9.428309,,,,
channel-0,4036614,30231639,2025-02-24T02:07:59.797890,30231647.0,2025-02-24T02:08:13.420985,8.0,13.623095,,,,
channel-326,537442,30231643,2025-02-24T02:08:04.316920,30231651.0,2025-02-24T02:08:18.128287,8.0,13.811367,,,,
channel-874,292473,30231648,2025-02-24T02:08:14.576709,30231654.0,2025-02-24T02:08:21.458768,6.0,6.882059,,,,
channel-874,292474,30231648,2025-02-24T02:08:14.576709,30231654.0,2025-02-24T02:08:21.458768,6.0,6.882059,,,,
channel-75016,4571,30231649,2025-02-24T02:08:15.775626,30231668.0,2025-02-24T02:08:38.062582,19.0,22.286956,,,,
channel-874,292475,30231656,2025-02-24T02:08:23.683955,30231666.0,2025-02-24T02:08:35.676883,10.0,11.992928,,,,
channel-874,292476,30231659,2025-02-24T02:08:27.167578,30231672.0,2025-02-24T02:08:42.626721,13.0,15.459143,,,,
channel-874,292477,30231664,2025-02-24T02:08:33.437241,30231673.0,2025-02-24T02:08:43.755076,9.0,10.317835,,,,
channel-115,20344,30231668,2025-02-24T02:08:38.062582,30231678.0,2025-02-24T02:08:50.016219,10.0,11.953637,,,,
channel-874,292478,30231676,2025-02-24T02:08:47.604188,30231681.0,2025-02-24T02:08:54.965642,5.0,7.361454,,,,
channel-2188,43486,30231678,2025-02-24T02:08:50.016219,30231682.0,2025-02-24T02:08:56.114678,4.0,6.098459,,,,
channel-874,292479,30231680,2025-02-24T02:08:53.628943,30231686.0,2025-02-24T02:09:00.784157,6.0,7.155214,,,,
channel-85077,59217,30231684,2025-02-24T02:08:58.354001,30231693.0,2025-02-24T02:09:09.679040,9.0,11.325039,,,,
channel-874,292480,30231685,2025-02-24T02:08:59.527448,30231691.0,2025-02-24T02:09:06.867497,6.0,7.340049,,,,
channel-0,4036615,30231691,2025-02-24T02:09:06.867497,30231700.0,2025-02-24T02:09:23.740980,9.0,16.873483,,,,
channel-85077,59218,30231694,2025-02-24T02:09:11.801624,30231700.0,2025-02-24T02:09:23.740980,6.0,11.939356,,,,
channel-874,292481,30231695,2025-02-24T02:09:12.946580,30231701.0,2025-02-24T02:09:25.946149,6.0,12.999569,,,,
channel-874,292482,30231699,2025-02-24T02:09:22.449376,30231708.0,2025-02-24T02:09:34.028253,9.0,11.578877,,,,
channel-874,292483,30231708,2025-02-24T02:09:34.028253,30231713.0,2025-02-24T02:09:41.929449,5.0,7.901196,,,,
channel-6994,1322825,30231712,2025-02-24T02:09:40.738023,30231724.0,2025-02-24T02:09:54.881353,12.0,14.14333,,,,
channel-688,33504,30231712,2025-02-24T02:09:40.738023,30231724.0,2025-02-24T02:09:54.881353,12.0,14.14333,,,,
channel-750,681331,30231722,2025-02-24T02:09:52.683772,30231730.0,2025-02-24T02:10:03.943499,8.0,11.259727,,,,
channel-874,292484,30231725,2025-02-24T02:09:56.182681,30231731.0,2025-02-24T02:10:05.135932,6.0,8.953251,,,,
channel-874,292485,30231730,2025-02-24T02:10:03.943499,30231736.0,2025-02-24T02:10:11.060511,6.0,7.117012,,,,
channel-38946,124031,30231732,2025-02-24T02:10:06.391091,30231746.0,2025-02-24T02:10:27.005990,14.0,20.614899,,,,
channel-143,128260,30231739,2025-02-24T02:10:14.522063,30231748.0,2025-02-24T02:10:30.403879,9.0,15.881816,,,,
channel-5,184215,30231739,2025-02-24T02:10:14.522063,30231751.0,2025-02-24T02:10:34.556754,12.0,20.034691,,,,
channel-6994,1322826,30231740,2025-02-24T02:10:19.066363,30231788.0,2025-02-24T02:11:25.229387,48.0,66.163024,,,,
channel-874,292486,30231743,2025-02-24T02:10:23.500771,30231748.0,2025-02-24T02:10:30.403879,5.0,6.903108,,,,
channel-750,681332,30231748,2025-02-24T02:10:30.403879,30231755.0,2025-02-24T02:10:40.194257,7.0,9.790378,,,,
channel-874,292487,30231761,2025-02-24T02:10:50.896229,30231767.0,2025-02-24T02:10:58.265381,6.0,7.369152,,,,
channel-0,4036616,30231769,2025-02-24T02:11:00.794347,30231779.0,2025-02-24T02:11:13.724993,10.0,12.930646,,,,
channel-0,4036617,30231776,2025-02-24T02:11:10.116907,30231788.0,2025-02-24T02:11:25.229387,12.0,15.11248,,,,
channel-874,292488,30231799,2025-02-24T02:11:40.635231,30231805.0,2025-02-24T02:11:47.579804,6.0,6.944573,,,,
channel-874,292489,30231831,2025-02-24T02:12:22.650155,30231837.0,2025-02-24T02:12:30.164597,6.0,7.514442,,,,
channel-874,292490,30231833,2025-02-24T02:12:24.970309,30231843.0,2025-02-24T02:12:37.164857,10.0,12.194548,,,,
channel-222,3827,30231835,2025-02-24T02:12:27.669923,30231843.0,2025-02-24T02:12:37.164857,8.0,9.494934,,,,
channel-688,33505,30231835,2025-02-24T02:12:27.669923,30231847.0,2025-02-24T02:12:42.004698,12.0,14.334775,,,,
channel-0,4036618,30231844,2025-02-24T02:12:38.314758,30231854.0,2025-02-24T02:12:50.610757,10.0,12.295999,,,,
channel-874,292491,30231848,2025-02-24T02:12:43.331230,30231855.0,2025-02-24T02:12:51.807705,7.0,8.476475,,,,
channel-874,292492,30231857,2025-02-24T02:12:54.452207,30231867.0,2025-02-24T02:13:07.489540,10.0,13.037333,,,,
channel-874,292493,30231869,2025-02-24T02:13:09.739627,30231876.0,2025-02-24T02:13:23.751501,7.0,14.011874,,,,
channel-874,292494,30231878,2025-02-24T02:13:26.380072,30231887.0,2025-02-24T02:13:37.916990,9.0,11.536918,,,,
channel-19774,345733,30231881,2025-02-24T02:13:30.843113,30231899.0,2025-02-24T02:13:53.493497,18.0,22.650384,,,,
channel-4,166813,30231891,2025-02-24T02:13:43.103931,30231913.0,2025-02-24T02:14:10.472110,22.0,27.368179,,,,
channel-874,292495,30231897,2025-02-24T02:13:49.996578,30231902.0,2025-02-24T02:13:57.647446,5.0,7.650868,,,,
channel-222,3828,30231898,2025-02-24T02:13:52.340418,30231907.0,2025-02-24T02:14:03.601971,9.0,11.261553,,,,
channel-750,681333,30231898,2025-02-24T02:13:52.340418,30231915.0,2025-02-24T02:14:13.057329,17.0,20.716911,,,,
channel-874,292496,30231916,2025-02-24T02:14:14.116710,30231920.0,2025-02-24T02:14:20.767608,4.0,6.650898,,,,
channel-5485,1700,30231916,2025-02-24T02:14:14.116710,30231928.0,2025-02-24T02:14:33.159020,12.0,19.04231,,,,
channel-0,4036619,30231928,2025-02-24T02:14:33.159020,30231939.0,2025-02-24T02:14:46.282435,11.0,13.123415,,,,
channel-326,537443,30231937,2025-02-24T02:14:44.089616,30231943.0,2025-02-24T02:14:50.922915,6.0,6.833299,,,,
channel-874,292497,30231950,2025-02-24T02:15:00.318209,30231959.0,2025-02-24T02:15:14.715065,9.0,14.396856,,,,
channel-222,3829,30231951,2025-02-24T02:15:01.397784,30231960.0,2025-02-24T02:15:15.895597,9.0,14.497813,,,,
channel-326,537444,30231986,2025-02-24T02:15:50.624232,30231992.0,2025-02-24T02:15:58.193336,6.0,7.569104,,,,
channel-47,198633,30231991,2025-02-24T02:15:57.043990,30232003.0,2025-02-24T02:16:13.986109,12.0,16.942119,,,,
channel-874,292498,30231994,2025-02-24T02:16:03.658203,30232001.0,2025-02-24T02:16:11.696760,7.0,8.038557,,,,
channel-222,3830,30232009,2025-02-24T02:16:21.725004,30232018.0,2025-02-24T02:16:33.994305,9.0,12.269301,,,,
channel-782,310042,30232014,2025-02-24T02:16:28.168039,30232020.0,2025-02-24T02:16:36.405852,6.0,8.237813,,,,
channel-326,537445,30232018,2025-02-24T02:16:33.994305,30232024.0,2025-02-24T02:16:41.631558,6.0,7.637253,,,,
channel-82,18941,30232019,2025-02-24T02:16:35.249458,30232035.0,2025-02-24T02:16:56.653083,16.0,21.403625,,,,
channel-47,198634,30232025,2025-02-24T02:16:42.804905,30232037.0,2025-02-24T02:16:59.036512,12.0,16.231607,,,,
channel-874,292499,30232029,2025-02-24T02:16:47.362930,30232034.0,2025-02-24T02:16:55.527270,5.0,8.16434,,,,
channel-6994,1322827,30232057,2025-02-24T02:17:24.530913,30232065.0,2025-02-24T02:17:36.427538,8.0,11.896625,,,,
channel-874,292500,30232065,2025-02-24T02:17:36.427538,30232073.0,2025-02-24T02:17:47.960162,8.0,11.532624,,,,
channel-0,4036620,30232068,2025-02-24T02:17:40.024634,30232076.0,2025-02-24T02:17:51.519222,8.0,11.494588,,,,
channel-0,4036621,30232083,2025-02-24T02:18:00.309212,30232094.0,2025-02-24T02:18:13.520908,11.0,13.211696,,,,
channel-6994,1322828,30232088,2025-02-24T02:18:05.996629,30232116.0,2025-02-24T02:18:44.067474,28.0,38.070845,,,,
channel-750,681334,30232095,2025-02-24T02:18:14.750177,30232127.0,2025-02-24T02:18:57.587425,32.0,42.837248,,,,
channel-5,184216,30232104,2025-02-24T02:18:25.557986,30232118.0,2025-02-24T02:18:46.403540,14.0,20.845554,,,,
channel-874,292501,30232106,2025-02-24T02:18:31.133682,30232113.0,2025-02-24T02:18:39.365723,7.0,8.232041,,,,
channel-874,292502,30232144,2025-02-24T02:19:24.343427,30232151.0,2025-02-24T02:19:34.113104,7.0,9.769677,,,,
channel-874,292503,30232144,2025-02-24T02:19:24.343427,30232151.0,2025-02-24T02:19:34.113104,7.0,9.769677,,,,
channel-326,537446,30232150,2025-02-24T02:19:32.988725,30232159.0,2025-02-24T02:19:44.226430,9.0,11.237705,,,,
channel-874,292504,30232159,2025-02-24T02:19:44.226430,30232165.0,2025-02-24T02:19:52.443335,6.0,8.216905,,,,
channel-88,467059,30232173,2025-02-24T02:20:06.768019,30232187.0,2025-02-24T02:20:23.585198,14.0,16.817179,,,,
channel-326,537447,30232181,2025-02-24T02:20:16.388209,30232196.0,2025-02-24T02:20:35.815316,15.0,19.427107,,,,
channel-874,292505,30232186,2025-02-24T02:20:22.264587,30232191.0,2025-02-24T02:20:28.730237,5.0,6.46565,,,,
channel-688,33506,30232208,2025-02-24T02:20:51.035883,30232219.0,2025-02-24T02:21:06.837918,11.0,15.802035,,,,
channel-188,190520,30232219,2025-02-24T02:21:06.837918,30232224.0,2025-02-24T02:21:17.704973,5.0,10.867055,,,,
channel-0,4036622,30232220,2025-02-24T02:21:08.118730,30232223.0,2025-02-24T02:21:16.496830,3.0,8.3781,,,,
channel-874,292506,30232222,2025-02-24T02:21:11.063177,30232225.0,2025-02-24T02:21:18.932297,3.0,7.86912,,,,
channel-85077,59219,30232242,2025-02-24T02:21:42.729465,30232250.0,2025-02-24T02:21:54.012327,8.0,11.282862,,,,
channel-89298,18567,30232245,2025-02-24T02:21:47.356120,30232254.0,2025-02-24T02:21:59.215750,9.0,11.85963,,,,
channel-75,844706,30232245,2025-02-24T02:21:47.356120,30232254.0,2025-02-24T02:21:59.215750,9.0,11.85963,,,,
channel-5485,1701,30232250,2025-02-24T02:21:54.012327,30232260.0,2025-02-24T02:22:07.361589,10.0,13.349262,,,,
channel-874,292507,30232255,2025-02-24T02:22:00.377845,30232261.0,2025-02-24T02:22:09.744108,6.0,9.366263,,,,
channel-0,4036623,30232261,2025-02-24T02:22:09.744108,30232269.0,2025-02-24T02:22:21.254193,8.0,11.510085,,,,
channel-750,681335,30232278,2025-02-24T02:22:31.811800,30232286.0,2025-02-24T02:22:41.897845,8.0,10.086045,,,,
channel-0,4036624,30232291,2025-02-24T02:22:47.785347,30232300.0,2025-02-24T02:22:58.719443,9.0,10.934096,,,,
channel-874,292508,30232292,2025-02-24T02:22:49.049183,30232299.0,2025-02-24T02:22:57.488211,7.0,8.439028,,,,
channel-42,1489907,30232299,2025-02-24T02:22:57.488211,30232304.0,2025-02-24T02:23:05.039704,5.0,7.551493,,,,
channel-75,844707,30232301,2025-02-24T02:22:59.955284,30232309.0,2025-02-24T02:23:11.972331,8.0,12.017047,,,,
channel-874,292509,30232309,2025-02-24T02:23:11.972331,30232314.0,2025-02-24T02:23:17.747661,5.0,5.77533,,,,
channel-0,4036625,30232323,2025-02-24T02:23:31.083582,30232331.0,2025-02-24T02:23:40.268205,8.0,9.184623,,,,
channel-21113,25280,30232328,2025-02-24T02:23:36.923149,30232338.0,2025-02-24T02:23:51.837935,10.0,14.914786,,,,
channel-0,4036626,30232334,2025-02-24T02:23:47.145505,30232345.0,2025-02-24T02:24:00.377867,11.0,13.232362,,,,
channel-0,4036627,30232347,2025-02-24T02:24:03.691960,30232358.0,2025-02-24T02:24:19.199184,11.0,15.507224,,,,
channel-0,4036628,30232353,2025-02-24T02:24:12.017335,30232362.0,2025-02-24T02:24:25.576027,9.0,13.558692,,,,
channel-874,292510,30232362,2025-02-24T02:24:25.576027,30232366.0,2025-02-24T02:24:30.339671,4.0,4.763644,,,,
channel-0,4036629,30232364,2025-02-24T02:24:27.922883,30232373.0,2025-02-24T02:24:42.054142,9.0,14.131259,,,,
channel-688,33507,30232365,2025-02-24T02:24:29.184993,30232375.0,2025-02-24T02:24:44.261394,10.0,15.076401,,,,
channel-750,681336,30232368,2025-02-24T02:24:35.857028,30232393.0,2025-02-24T02:25:08.715671,25.0,32.858643,,,,
channel-85077,59220,30232370,2025-02-24T02:24:38.237017,30232381.0,2025-02-24T02:24:51.494105,11.0,13.257088,,,,
channel-85077,59221,30232374,2025-02-24T02:24:43.172765,30232383.0,2025-02-24T02:24:55.070690,9.0,11.897925,,,,
channel-85077,59222,30232382,2025-02-24T02:24:53.611664,30232391.0,2025-02-24T02:25:04.742995,9.0,11.131331,,,,
channel-85077,59223,30232386,2025-02-24T02:24:58.881020,30232393.0,2025-02-24T02:25:08.715671,7.0,9.834651,,,,
channel-783,104176,30232392,2025-02-24T02:25:07.564828,30232400.0,2025-02-24T02:25:17.267654,8.0,9.702826,,,,
channel-76971,12213,30232393,2025-02-24T02:25:08.715671,30232409.0,2025-02-24T02:25:29.094473,16.0,20.378802,,,,
channel-750,681337,30232408,2025-02-24T02:25:27.822029,30232426.0,2025-02-24T02:25:50.325830,18.0,22.503801,,,,
channel-326,537448,30232410,2025-02-24T02:25:30.233209,30232436.0,2025-02-24T02:26:02.403330,26.0,32.170121,,,,
channel-216,94110,30232420,2025-02-24T02:25:43.295652,30232424.0,2025-02-24T02:25:48.023069,4.0,4.727417,,,,
channel-188,190521,30232426,2025-02-24T02:25:50.325830,30232435.0,2025-02-24T02:26:01.124996,9.0,10.799166,,,,
channel-21113,25281,30232448,2025-02-24T02:26:17.002938,30232455.0,2025-02-24T02:26:30.663457,7.0,13.660519,,,,
channel-874,292511,30232452,2025-02-24T02:26:27.112863,30232458.0,2025-02-24T02:26:34.183599,6.0,7.070736,,,,
channel-874,292512,30232453,2025-02-24T02:26:28.364268,30232459.0,2025-02-24T02:26:36.345906,6.0,7.981638,,,,
channel-874,292513,30232461,2025-02-24T02:26:39.712108,30232467.0,2025-02-24T02:26:46.789028,6.0,7.07692,,,,
channel-94814,3711,30232466,2025-02-24T02:26:45.608262,30232476.0,2025-02-24T02:26:57.388676,10.0,11.780414,,,,
channel-75,844708,30232486,2025-02-24T02:27:11.468474,30232495.0,2025-02-24T02:27:22.747969,9.0,11.279495,,,,
channel-85077,59224,30232486,2025-02-24T02:27:11.468474,30232495.0,2025-02-24T02:27:22.747969,9.0,11.279495,,,,
channel-874,292514,30232487,2025-02-24T02:27:12.764299,30232495.0,2025-02-24T02:27:22.747969,8.0,9.98367,,,,
channel-874,292515,30232489,2025-02-24T02:27:15.059270,30232497.0,2025-02-24T02:27:25.125213,8.0,10.065943,,,,
channel-0,4036630,30232502,2025-02-24T02:27:32.167853,30232511.0,2025-02-24T02:27:43.545172,9.0,11.377319,,,,
channel-208,1489455,30232502,2025-02-24T02:27:32.167853,30232512.0,2025-02-24T02:27:45.904149,10.0,13.736296,,,,
channel-0,4036631,30232507,2025-02-24T02:27:38.807483,30232515.0,2025-02-24T02:27:49.631153,8.0,10.82367,,,,
channel-85077,59225,30232523,2025-02-24T02:27:59.634698,30232534.0,2025-02-24T02:28:12.274074,11.0,12.639376,,,,
channel-874,292516,30232523,2025-02-24T02:27:59.634698,30232532.0,2025-02-24T02:28:10.087875,9.0,10.453177,,,,
channel-2186,40745,30232537,2025-02-24T02:28:16.093448,30232552.0,2025-02-24T02:28:35.013780,15.0,18.920332,,,,
channel-0,4036632,30232543,2025-02-24T02:28:23.040751,30232566.0,2025-02-24T02:28:51.810808,23.0,28.770057,,,,
channel-750,681338,30232556,2025-02-24T02:28:39.605303,30232569.0,2025-02-24T02:29:01.924997,13.0,22.319694,,,,
channel-688,33508,30232557,2025-02-24T02:28:40.738699,30232566.0,2025-02-24T02:28:51.810808,9.0,11.072109,,,,
channel-874,292517,30232564,2025-02-24T02:28:49.194787,30232567.0,2025-02-24T02:28:56.287679,3.0,7.092892,,,,
